system_time_ns,unity_realtime_s,pos_mm_x,pos_mm_y,pos_mm_z,rot_q_x,rot_q_y,rot_q_z,rot_q_w,joint_rad_0,joint_rad_1,joint_rad_2,gimbal_rad_0,gimbal_rad_1,gimbal_rad_2,force_N_x,force_N_y,force_N_z,is_holding,held_ring_id,event_code,fps,dt_frame_s
32449100,23.878677600005176,0,0,0,0,0,0,1,-0.000411198882,0.268889546,-0.370812863,0.005223886,0.7959978,-0.6505796,0,0,0,0,-1,0,0,0
33216300,23.879445600003237,0,0,0,-0.1991679,-0.0696861148,-0.313792,0.9257487,-0.000411198882,0.268889546,-0.370812863,0.005223886,0.7959978,-0.6505796,0,0,0,0,-1,0,1303.441,0.0007672
48808100,23.89503749999858,0,-65.51071,-88.1142,-0.1991679,-0.0696861148,-0.313792,0.9257487,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.6262906,0,0,0,0,-1,0,1241.47583,0.015591800000000001
84834600,23.931063600000925,0,-65.51071,-88.1142,-0.200555339,-0.06554878,-0.301481247,0.929833353,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.6250122,0,0,0,0,-1,0,1180.78992,0.0360265
85357200,23.931586699996842,0,-65.51071,-88.1142,-0.200597152,-0.06542057,-0.3008868,0.9300258,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.6250122,0,0,0,0,-1,0,1217.4259,0.0005226
110282700,23.956511700002011,0,-65.51071,-88.1142,-0.200597152,-0.06542057,-0.3008868,0.9300258,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.6250122,0,0,0,0,-1,0,1158.56055,0.024925500000000003
110860600,23.957089600007748,0,-65.51071,-88.1142,-0.200597152,-0.06542057,-0.3008868,0.9300258,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.6250122,0,0,0,0,-1,0,1187.15271,0.0005779
137917400,23.98414660000708,0,-65.51071,-88.1142,-0.200597152,-0.06542057,-0.3008868,0.9300258,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.6250122,0,0,0,0,-1,0,1129.64307,0.027056800000000002
167288600,24.013517700004741,0,-65.51071,-88.1142,-0.200597152,-0.06542057,-0.3008868,0.9300258,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.6250122,0,0,0,0,-1,0,1074.86328,0.029371200000000004
167895300,24.014124499997706,0,-65.51071,-88.1142,-0.200597152,-0.06542057,-0.3008868,0.9300258,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.6250122,0,0,0,0,-1,0,1103.5332,0.00060670000000000006
193840800,24.040069399998174,0,-65.51071,-88.1142,-0.200597152,-0.06542057,-0.3008868,0.9300258,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.6250122,0,0,0,0,-1,0,1050.28369,0.025945500000000003
194362000,24.040591400000267,0,-65.51071,-88.1142,-0.200597152,-0.06542057,-0.3008868,0.9300258,0,0.268889546,-0.370812863,0.000110408779,0.7959978,-0.6250122,0,0,0,0,-1,0,1093.702,0.0005212
220780600,24.067009200007305,0,-65.51071,-88.1142,-0.200761229,-0.06491297,-0.300551862,0.9301343,0,0.268889546,-0.370812863,0.000110408779,0.7959978,-0.6250122,0,0,0,0,-1,0,1040.90955,0.0264186
246834800,24.093064000000595,0,-65.51071,-88.1142,-0.200761229,-0.06491297,-0.300551862,0.9301343,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.6250122,0,0,0,0,-1,0,990.783142,0.026054200000000003
247249100,24.09347870000056,0,-65.51071,-88.1142,-0.200597152,-0.06542057,-0.3008868,0.9300258,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.6250122,0,0,0,0,-1,0,1061.92944,0.00041430000000000004
275792500,24.12202170000819,0,-65.51071,-88.1142,-0.200597152,-0.06542057,-0.3008868,0.9300258,0,0.268889546,-0.370812863,0.000110408779,0.7959978,-0.6237338,0,0,0,0,-1,0,1010.58472,0.028543400000000003
276279600,24.122509200009517,0,-65.51071,-88.1142,-0.2008027,-0.06478463,-0.299957246,0.9303262,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.6237338,0,0,0,0,-1,0,1062.70386,0.0004871
304440300,24.150669000009657,0,-65.51071,-88.1142,-0.20063895,-0.065292336,-0.300292253,0.930218,0,0.268889546,-0.370812863,0.000110408779,0.7959978,-0.6211771,0,0,0,0,-1,0,1011.34418,0.0281607
329823600,24.176052499999059,0,-65.51071,-88.1142,-0.200885341,-0.0645278841,-0.298767745,0.930708945,0,0.268889546,-0.370812863,0.000110408779,0.7959978,-0.617342,0,0,0,0,-1,0,962.746765,0.0253833
330364100,24.176593299998785,0,-65.51071,-88.1142,-0.201008722,-0.064142555,-0.296982467,0.931280136,0,0.268889546,-0.370812863,0.000110408779,0.7959978,-0.617342,0,0,0,0,-1,0,1007.11639,0.00054050000000000007
359092800,24.205321400004323,0,-65.51071,-88.1142,-0.201008722,-0.064142555,-0.296982467,0.931280136,0,0.268889546,-0.370812863,0.000110408779,0.7959978,-0.6122285,0,0,0,0,-1,0,958.501,0.028728700000000003
359590300,24.205819599999813,0,-65.51071,-88.1142,-0.201172054,-0.0636284053,-0.294600457,0.9320364,0,0.268889546,-0.370812863,0.000110408779,0.7959978,-0.6122285,0,0,0,0,-1,0,1011.07843,0.0004975
394853100,24.241082100008498,0,-65.51071,-88.1142,-0.201172054,-0.0636284053,-0.294600457,0.9320364,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.6045583,0,0,0,0,-1,0,961.942444,0.035262800000000004
418891300,24.265120199997909,0,-65.51071,-88.1142,-0.201255709,-0.06336568,-0.2913599,0.9330543,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.5994448,0,0,0,0,-1,0,915.925354,0.024038200000000003
419361100,24.265590700000757,0,-65.51071,-88.1142,-0.201417074,-0.06285092,-0.2889734,0.933796167,0,0.268889546,-0.370812863,0.00138877821,0.7959978,-0.5994448,0,0,0,0,-1,0,976.5574,0.00046980000000000004
455071000,24.301300100007211,0,-65.51071,-88.1142,-0.201417074,-0.06285092,-0.2889734,0.933796167,0,0.268889546,-0.370812863,0.00138877821,0.797276139,-0.5917746,0,0,0,0,-1,0,929.1297,0.0357099
455624800,24.301854100005585,0,-65.51071,-88.1142,-0.2022543,-0.0622599348,-0.285350978,0.9347683,0,0.268889546,-0.370812863,0.00138877821,0.797276139,-0.5917746,0,0,0,0,-1,0,972.9585,0.0005538
490507800,24.336736800003564,0,-65.51071,-88.1142,-0.2022543,-0.0622599348,-0.285350978,0.9347683,0,0.268889546,-0.370812863,0.00138877821,0.797276139,-0.589217842,0,0,0,0,-1,0,925.743958,0.034883000000000004
526742500,24.372971400007373,0.0329928733,-65.51071,-88.1142,-0.202333733,-0.0620013364,-0.2841558,0.935132265,0.000411198882,0.268889546,-0.370812863,0.000110408779,0.797276139,-0.5879395,0,0,0,0,-1,0,880.8367,0.0362347
527304000,24.373533300007693,0,-65.51071,-88.1142,-0.202586129,-0.0611693375,-0.283179164,0.9354287,0,0.268889546,-0.370812863,0.000110408779,0.7959978,-0.5879395,0,0,0,0,-1,0,925.842041,0.0005615
551538600,24.397767700007535,0,-65.51071,-88.1142,-0.201929942,-0.0611806437,-0.283259928,0.9355453,0,0.268889546,-0.370812863,0.000110408779,0.7959978,-0.5866611,0,0,0,0,-1,0,881.6131,0.024234600000000002
552033500,24.398261599999387,0,-65.51071,-88.1142,-0.201968983,-0.06105155,-0.2826618,0.9357262,0,0.268889546,-0.370812863,0.000110408779,0.7959978,-0.5866611,0,0,0,0,-1,0,938.5629,0.0004949
586370200,24.432599200008553,-0.0329928733,-65.51071,-88.1142,-0.201968983,-0.06105155,-0.2826618,0.9357262,-0.000411198882,0.268889546,-0.370812863,-0.00116796058,0.7959978,-0.5866611,0,0,0,0,-1,0,893.090942,0.034336700000000005
626490700,24.472719500001404,-0.0329928733,-65.51071,-88.1142,-0.202065155,-0.0607332774,-0.282366276,0.9358154,-0.000411198882,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.58538276,0,0,0,0,-1,0,849.6826,0.0401205
626998500,24.473228000002564,0,-65.51071,-88.1142,-0.2022578,-0.0600933358,-0.2814308,0.936096847,0,0.268889546,-0.370812863,0.000110408779,0.7959978,-0.58538276,0,0,0,0,-1,0,905.6625,0.0005078
659523100,24.505752099998062,0,-65.51071,-88.1142,-0.202007979,-0.06092245,-0.282063723,0.9359067,0,0.268889546,-0.370812863,0.000110408779,0.7959978,-0.5841044,0,0,0,0,-1,0,861.9166,0.0325246
660028600,24.506257600005483,0,-65.51071,-88.1142,-0.202046886,-0.0607933179,-0.281465381,0.936086833,0,0.268889546,-0.370812863,-0.00116796058,0.7959978,-0.5841044,0,0,0,0,-1,0,917.7328,0.0005055
684385000,24.530613900002209,0,-65.51071,-88.1142,-0.202200443,-0.06028244,-0.2811282,0.936188042,0,0.268889546,-0.370812863,-0.00116796058,0.7959978,-0.582826,0,0,0,0,-1,0,873.899,0.0243564
720694800,24.566923799997312,0.0329928733,-65.51071,-88.1142,-0.2022389,-0.0601531677,-0.280529648,0.9363675,0.000411198882,0.268889546,-0.370812863,-0.00116796058,0.7959978,-0.582826,0,0,0,0,-1,0,831.581055,0.0363098
721344100,24.567573599997559,0.0329928733,-65.51071,-88.1142,-0.2022966,-0.05996067,-0.2804881,0.9363799,0.000411198882,0.268889546,-0.370812863,-0.00116796058,0.7959978,-0.582826,0,0,0,0,-1,0,867.008,0.0006493
757150800,24.603379899999709,0,-65.51071,-88.1142,-0.2022966,-0.05996067,-0.2804881,0.9363799,0,0.268889546,-0.370812863,-0.00372469914,0.7959978,-0.582826,0,0,0,0,-1,0,825.053955,0.035806700000000004
757657000,24.603885999997146,0,-65.51071,-88.1142,-0.202545121,-0.05913116,-0.2798547,0.9365684,0,0.268889546,-0.370812863,-0.00372469914,0.7959978,-0.582826,0,0,0,0,-1,0,882.5765,0.0005062
794534500,24.640763500006869,0,-65.51071,-88.1142,-0.202545121,-0.05913116,-0.2798547,0.9365684,0,0.268889546,-0.370812863,-0.007559807,0.797276139,-0.582826,0,0,0,0,-1,0,839.803467,0.0368775
819860600,24.666089500009548,0,-65.51071,-88.1142,-0.203601852,-0.0577787049,-0.2788007,0.936738,0,0.268889546,-0.370812863,-0.008838177,0.797276139,-0.5815476,0,0,0,0,-1,0,799.787537,0.0253261
820280100,24.666509600006975,0,-65.51071,-88.1142,-0.2037911,-0.0571375564,-0.277863532,0.937014639,0,0.268889546,-0.370812863,-0.008838177,0.797276139,-0.5815476,0,0,0,0,-1,0,878.9877,0.0004195
853867500,24.700096200002008,0,-65.51071,-88.1142,-0.2037911,-0.0571375564,-0.277863532,0.937014639,0,0.268889546,-0.370812863,-0.00116796058,0.7959978,-0.5789909,0,0,0,0,-1,0,836.5269,0.0335874
854371300,24.700600500000292,0,-65.51071,-88.1142,-0.2023539,-0.0597652756,-0.278733641,0.9369038,0,0.268889546,-0.370812863,-0.00116796058,0.7959978,-0.5789909,0,0,0,0,-1,0,893.9463,0.0005038
892373800,24.738602700002957,0,-65.51071,-88.1142,-0.2023539,-0.0597652756,-0.278733641,0.9369038,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.5789909,0,0,0,0,-1,0,850.5647,0.0380025
