system_time_ns,unity_realtime_s,pos_mm_x,pos_mm_y,pos_mm_z,rot_q_x,rot_q_y,rot_q_z,rot_q_w,joint_rad_0,joint_rad_1,joint_rad_2,gimbal_rad_0,gimbal_rad_1,gimbal_rad_2,force_N_x,force_N_y,force_N_z,is_holding,held_ring_id,event_code,fps,dt_frame_s
32906900,30.2944659999921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
34283200,30.295842599996831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,726.585754,0.0013763
87530400,30.349089199997252,0.0659322,-65.43856,-88.17933,0,0,0,1,0.000822397764,0.26929757,-0.37122035,-0.0050030686,0.803667963,-2.02354836,0,0,0,0,-1,0,691.1955,0.0532472
88443200,30.350002799998038,0.0659322,-65.43856,-88.17933,-0.115889475,-0.180565491,-0.8272479,0.5192558,0.000822397764,0.26929757,-0.37122035,-0.006281438,0.803667963,-2.02354836,0,0,0,0,-1,0,711.412231,0.00091280000000000007
111172500,30.372731499999645,0.06589056,-65.41884,-88.22996,-0.1163402,-0.180282891,-0.8270584,0.5195552,0.000822397764,0.26929757,-0.371627837,-0.007559807,0.8075031,-2.00309443,0,0,0,0,-1,0,678.041443,0.0227293
118691700,30.380251099995803,0.06589056,-65.41884,-88.22996,-0.119523838,-0.180208653,-0.821193933,0.5280904,0.000822397764,0.26929757,-0.371627837,-0.007559807,0.808781445,-1.99414575,0,0,0,0,-1,0,650.789,0.0075192
119555300,30.38111439999193,0.06589056,-65.41884,-88.22996,-0.120666429,-0.180196851,-0.8187054,0.531686246,0.000822397764,0.26929757,-0.371627837,-0.007559807,0.808781445,-1.99158907,0,0,0,0,-1,0,676.1467,0.00086360000000000007
148608800,30.410167800000636,0.06589056,-65.41884,-88.22996,-0.1208967,-0.180042461,-0.8180249,0.5327326,0.000822397764,0.26929757,-0.371627837,-0.0101165464,0.8126166,-1.95195961,0,0,0,0,-1,0,644.060364,0.029053500000000003
149496400,30.411055199991097,0,-65.51071,-88.1142,-0.1263631,-0.1785685,-0.806554735,0.549195,0,0.268889546,-0.370812863,0.000110408779,0.797276139,-1.95068121,0,0,0,0,-1,0,668.189,0.00088760000000000011
176022100,30.437581299993326,-0.03299881,-65.56317,-88.0997543,-0.118656263,-0.175224021,-0.8091602,0.54815793,-0.000411198882,0.268481523,-0.370812863,0.000110408779,0.797276139,-1.90465987,0,0,0,0,-1,0,636.664551,0.026525700000000003
203396400,30.464955399991595,-0.09901421,-65.61564,-88.08539,-0.122492805,-0.172564074,-0.7963586,0.566595256,-0.0012335967,0.2680735,-0.370812863,0.00266714743,0.7959978,-1.84969008,0,0,0,0,-1,0,606.657837,0.0273743
204305500,30.465865099991788,-0.132018924,-65.61564,-88.085434,-0.125639454,-0.169517368,-0.7810696,0.58771497,-0.00164479553,0.2680735,-0.370812863,0.003945517,0.7959978,-1.84713328,0,0,0,0,-1,0,631.3244,0.0009091
229802600,30.491361499996856,-0.264084846,-65.6681061,-88.07136,-0.125269711,-0.169799,-0.7805545,0.588396668,-0.003289591,0.267665476,-0.370812863,0.007780625,0.793441057,-1.79472017,0,0,0,0,-1,0,601.7192,0.0254971
230714600,30.492273399999249,-0.264084846,-65.6681061,-88.07136,-0.127012223,-0.166979581,-0.7658336,0.607852459,-0.003289591,0.267665476,-0.370812863,0.007780625,0.793441057,-1.79344177,0,0,0,0,-1,0,626.457764,0.000912
258081400,30.51964020000014,-0.0329928733,-65.51071,-88.1142,-0.127118886,-0.166898265,-0.765445,0.6083419,-0.000411198882,0.268889546,-0.370812863,0.00138877821,0.7959978,-1.742307,0,0,0,0,-1,0,596.9619,0.0273668
283815800,30.545375000001513,-0.0989786,-65.51071,-88.11426,-0.135271564,-0.161928654,-0.7481224,0.629121363,-0.0012335967,0.268889546,-0.370812863,0.003945517,0.792162657,-1.69117224,0,0,0,0,-1,0,569.056763,0.0257344
284487600,30.546047299998463,-0.0989786,-65.51071,-88.11426,-0.137021944,-0.157989621,-0.73261565,0.647718,-0.0012335967,0.268889546,-0.370812863,0.003945517,0.792162657,-1.68861544,0,0,0,0,-1,0,615.0308,0.00067180000000000007
310672300,30.57223150000209,-0.09904108,-65.5303955,-88.06361,-0.13722378,-0.157814354,-0.7317871,0.648654,-0.0012335967,0.268889546,-0.3704054,0.005223886,0.7883276,-1.65793467,0,0,0,0,-1,0,586.1888,0.0261847
