system_time_ns,unity_realtime_s,pos_mm_x,pos_mm_y,pos_mm_z,rot_q_x,rot_q_y,rot_q_z,rot_q_w,joint_rad_0,joint_rad_1,joint_rad_2,gimbal_rad_0,gimbal_rad_1,gimbal_rad_2,force_N_x,force_N_y,force_N_z,is_holding,held_ring_id,event_code,fps,dt_frame_s
33558700,51.686588500000653,0,0,0,0,0,0,1,-Infinity,Infinity,0,Infinity,Infinity,0,0,0,0,0,-1,0,0,0
34703800,51.68773429999419,0,0,0,0,0,0,1,-Infinity,Infinity,0,Infinity,Infinity,0,0,0,0,0,-1,0,873.2862,0.0011451
81758700,51.734788500005379,0,-65.51071,-88.1142,0,0,0,1,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,830.684448,0.047054900000000004
82346100,51.735372399998596,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,874.2711,0.00058740000000000007
105644800,51.7586747000023,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,832.7036,0.023298700000000002
113917300,51.766947700001765,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,797.112549,0.0082725
114349700,51.767380399993272,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,872.890564,0.00043240000000000005
143772800,51.796802700002445,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,830.9454,0.0294231
144248300,51.7972790000058,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,894.5506,0.0004755
169329600,51.82235970000329,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,851.8166,0.0250813
196570700,51.849600400004419,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,811.0612,0.0272411
197116400,51.850146800003131,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,862.1336,0.0005457
223365500,51.876395400002366,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,820.931763,0.0262491
223856200,51.876886700003524,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,881.780457,0.00049070000000000006
250597600,51.903627299994696,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7947194,-0.116221204,NaN,NaN,NaN,0,-1,0,839.5612,0.026741400000000002
277596800,51.930626500005019,0,-65.51071,-88.1142,-0.210073918,-0.0111982813,-0.0561061651,0.9760101,0,0.268889546,-0.370812863,-0.00244633,0.7947194,-0.116221204,NaN,NaN,NaN,0,-1,0,799.435059,0.0269992
278127600,51.9311580999929,0,-65.51071,-88.1142,-0.210073918,-0.0111982813,-0.0561061651,0.9760101,0,0.268889546,-0.370812863,-0.00244633,0.7947194,-0.116221204,NaN,NaN,NaN,0,-1,0,853.660767,0.0005308
304732300,51.957762100006221,0,-65.51071,-88.1142,-0.210073918,-0.0111982813,-0.0561061651,0.9760101,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,812.8571,0.026604700000000002
305338400,51.958368699997663,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,854.7089,0.0006061
337246400,51.990276399999857,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,813.540466,0.031908
365862200,52.018887600002927,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.797276139,-0.116221204,NaN,NaN,NaN,0,-1,0,774.6107,0.0286158
366444600,52.019474800006719,0,-65.51071,-88.1142,-0.211321369,-0.0112717152,-0.0560892075,0.9757409,0,0.268889546,-0.370812863,-0.00244633,0.797276139,-0.116221204,NaN,NaN,NaN,0,-1,0,821.7318,0.00058240000000000006
398205200,52.051235000006272,0,-65.51071,-88.1142,-0.211321369,-0.0112717152,-0.0560892075,0.9757409,0,0.268889546,-0.370812863,-0.00244633,0.797276139,-0.116221204,NaN,NaN,NaN,0,-1,0,782.2195,0.0317606
398698600,52.05172930000117,0,-65.51071,-88.1142,-0.211321369,-0.0112717152,-0.0560892075,0.9757409,0,0.268889546,-0.370812863,-0.00244633,0.797276139,-0.116221204,NaN,NaN,NaN,0,-1,0,844.446167,0.00049340000000000007
435899900,52.088929899997311,0,-65.51071,-88.1142,-0.211321369,-0.0112717152,-0.0560892075,0.9757409,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,803.5679,0.0372013
468631700,52.121661700002733,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,764.917053,0.032731800000000005
469112400,52.122142899999744,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,830.686157,0.00048070000000000003
495551000,52.148580699999,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,791.043,0.026438600000000003
496111400,52.149141899993992,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,840.7129,0.00056040000000000007
531799900,52.184829999998328,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,800.078247,0.035688500000000005
570061200,52.223091099993326,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.797276139,-0.116221204,NaN,NaN,NaN,0,-1,0,761.381165,0.038261300000000005
570615900,52.223646300000837,0,-65.51071,-88.1142,-0.211321369,-0.0112717152,-0.0560892075,0.9757409,0,0.268889546,-0.370812863,-0.00244633,0.797276139,-0.116221204,NaN,NaN,NaN,0,-1,0,813.4509,0.0005547
606471600,52.259501399996225,0,-65.51071,-88.1142,-0.211321369,-0.0112717152,-0.0560892075,0.9757409,0,0.268889546,-0.370812863,-0.00244633,0.797276139,-0.116221204,NaN,NaN,NaN,0,-1,0,774.172852,0.035855700000000004
606944200,52.2599748000066,0,-65.51071,-88.1142,-0.211321369,-0.0112717152,-0.0560892075,0.9757409,0,0.268889546,-0.370812863,-0.00244633,0.797276139,-0.116221204,NaN,NaN,NaN,0,-1,0,841.2619,0.00047260000000000005
629288200,52.282318199999281,0,-65.51071,-88.1142,-0.211321369,-0.0112717152,-0.0560892075,0.9757409,0,0.268889546,-0.370812863,-0.00244633,0.797276139,-0.116221204,NaN,NaN,NaN,0,-1,0,801.4365,0.022344000000000003
665128900,52.318158800000674,0,-65.51071,-88.1142,-0.211321369,-0.0112717152,-0.0560892075,0.9757409,0,0.268889546,-0.370812863,-0.00244633,0.797276139,-0.116221204,NaN,NaN,NaN,0,-1,0,762.759766,0.0358407
665553600,52.3185841999948,0,-65.51071,-88.1142,-0.211321369,-0.0112717152,-0.0560892075,0.9757409,0,0.268889546,-0.370812863,-0.00244633,0.797276139,-0.116221204,NaN,NaN,NaN,0,-1,0,842.3519,0.0004247
704263400,52.357293499997468,0,-65.51071,-88.1142,-0.211321369,-0.0112717152,-0.0560892075,0.9757409,0,0.268889546,-0.370812863,-0.00244633,0.797276139,-0.116221204,NaN,NaN,NaN,0,-1,0,801.526,0.0387098
704800900,52.357831500004977,0,-65.51071,-88.1142,-0.211321369,-0.0112717152,-0.0560892075,0.9757409,0,0.268889546,-0.370812863,-0.00244633,0.797276139,-0.116221204,NaN,NaN,NaN,0,-1,0,854.472961,0.0005375
736266800,52.389296599998488,0,-65.51071,-88.1142,-0.211321369,-0.0112717152,-0.0560892075,0.9757409,0,0.268889546,-0.370812863,-0.00244633,0.797276139,-0.116221204,NaN,NaN,NaN,0,-1,0,813.3383,0.031465900000000005
763151500,52.416181099993992,0,-65.51071,-88.1142,-0.211321369,-0.0112717152,-0.0560892075,0.9757409,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,774.5312,0.0268847
763562000,52.416592599998694,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,857.6073,0.0004105
798805300,52.451834699997562,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,816.1456,0.035243300000000005
799544900,52.4525752000045,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,842.942444,0.00073960000000000009
836985700,52.490015400006087,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,802.130737,0.0374408
870673400,52.523703500002739,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,763.5084,0.0336877
871174700,52.524204999994254,0,-65.51071,-88.1142,-0.210697725,-0.0112350024,-0.0560977,0.9758757,0,0.268889546,-0.370812863,-0.00244633,0.7959978,-0.116221204,NaN,NaN,NaN,0,-1,0,825.073669,0.0005013
