system_time_ns,unity_realtime_s,pos_mm_x,pos_mm_y,pos_mm_z,rot_q_x,rot_q_y,rot_q_z,rot_q_w,joint_rad_0,joint_rad_1,joint_rad_2,gimbal_rad_0,gimbal_rad_1,gimbal_rad_2,force_N_x,force_N_y,force_N_z,is_holding,held_ring_id,event_code,fps,dt_frame_s
26395900,64.079863099999784,0,0,0,0,0,0,1,0.004523188,0.0134648783,-0.00733476,0.03590475,-0.378823638,-0.461380929,0,0,0,0,-1,0,0,0
26996800,64.080464200000279,0,0,0,0.190301865,0.0288534686,-0.221568346,0.955960333,0.004523188,0.0134648783,-0.00733476,0.03590475,-0.378823638,-0.461380929,0,0,0,0,-1,0,1664.17041,0.0006009
71092900,64.124560100000963,0.598686337,-108.200928,-35.9915237,0.190301865,0.0288534686,-0.221568346,0.955960333,0.004523188,0.0134648783,-0.00733476,0.0678639859,-0.6191571,-0.384678781,0,0,0,0,-1,0,1582.09583,0.044096100000000006
86685700,64.140153199999986,0.598686337,-108.200928,-35.9915237,0.3080867,0.0292315036,-0.1724176,0.9351472,0.004523188,0.0134648783,-0.00733476,0.0678639859,-0.6344975,-0.384678781,0,0,0,0,-1,0,1506.19763,0.0155928
87175100,64.140642500000467,0.598686337,-108.200928,-35.9915237,0.315222263,0.0306964573,-0.171733484,0.9328452,0.004523188,0.0134648783,-0.00733476,0.0678639859,-0.635775864,-0.384678781,0,0,0,0,-1,0,1533.05371,0.00048940000000000008
117584100,64.171051600000283,0.598686337,-108.200928,-35.9915237,0.3158161,0.0308184586,-0.171676129,0.932651,0.004523188,0.0134648783,-0.00733476,0.0678639859,-0.6639,-0.384678781,0,0,0,0,-1,0,1458.04529,0.030409000000000002
118025700,64.171493600000758,0.598686337,-108.200928,-35.9915237,0.3288471,0.03349919,-0.170394361,0.928279638,0.004523188,0.0134648783,-0.00733476,0.0678639859,-0.6639,-0.384678781,0,0,0,0,-1,0,1498.36768,0.00044160000000000005
145969200,64.199436300001253,0.598686337,-108.200928,-35.9915237,0.3288471,0.03349919,-0.170394361,0.928279638,0.004523188,0.0134648783,-0.00733476,0.06914236,-0.6869107,-0.384678781,0,0,0,0,-1,0,1425.23865,0.027943500000000003
175273700,64.228740900000048,0.598686337,-108.200928,-35.9915237,0.339568555,0.0350950323,-0.169107825,0.924588561,0.004523188,0.0134648783,-0.00733476,0.06914236,-0.707364559,-0.383400381,0,0,0,0,-1,0,1355.683,0.0293045
175788300,64.229256000000532,0.598686337,-108.200928,-35.9915237,0.3489879,0.03681541,-0.167539671,0.9212939,0.004523188,0.0134648783,-0.00733476,0.06914236,-0.707364559,-0.383400381,0,0,0,0,-1,0,1385.06165,0.0005146
201842800,64.255309800000759,0.598686337,-108.200928,-35.9915237,0.3489879,0.03681541,-0.167539671,0.9212939,0.004523188,0.0134648783,-0.00733476,0.06914236,-0.7214266,-0.383400381,0,0,0,0,-1,0,1317.72766,0.0260545
202539300,64.256006499999785,0.598686337,-108.200928,-35.9915237,0.355427265,0.03814519,-0.16685769,0.9188988,0.004523188,0.0134648783,-0.00733476,0.06914236,-0.7214266,-0.383400381,0,0,0,0,-1,0,1323.62878,0.00069650000000000007
228311200,64.281778500000655,0.598686337,-108.200928,-35.9915237,0.355427265,0.03814519,-0.16685769,0.9188988,0.004523188,0.0134648783,-0.00733476,0.07042072,-0.7342103,-0.383400381,0,0,0,0,-1,0,1259.38745,0.0257719
256725300,64.31019230000129,0.598686337,-108.200928,-35.9915237,0.361372232,0.03876477,-0.166003913,0.916706145,0.004523188,0.0134648783,-0.00733476,0.0665856153,-0.743158937,-0.383400381,0,0,0,0,-1,0,1198.17773,0.0284141
257190300,64.310657900001388,0.598686337,-108.200928,-35.9915237,0.365131825,0.04136971,-0.166245833,0.9150572,0.004523188,0.0134648783,-0.00733476,0.0665856153,-0.743158937,-0.383400381,0,0,0,0,-1,0,1245.79578,0.000465
285464000,64.338931100000991,0.598686337,-108.200928,-35.9915237,0.365131825,0.04136971,-0.166245833,0.9150572,0.004523188,0.0134648783,-0.00733476,0.0601937659,-0.7508292,-0.383400381,0,0,0,0,-1,0,1185.27441,0.028273700000000002
286010500,64.339478300000337,0.598686337,-108.200928,-35.9915237,0.3680892,0.0450193621,-0.167023808,0.9135571,0.004523188,0.0134648783,-0.00733476,0.0601937659,-0.7508292,-0.383400381,0,0,0,0,-1,0,1217.502,0.0005465
310252900,64.363719599999968,0.598686337,-108.200928,-35.9915237,0.3680892,0.0450193621,-0.167023808,0.9135571,0.004523188,0.0134648783,-0.00733476,0.0512451828,-0.754664242,-0.383400381,0,0,0,0,-1,0,1158.68933,0.0242424
337878100,64.39134550000017,0.598686337,-108.200928,-35.9915237,0.3690816,0.0494735725,-0.16846247,0.91266185,0.004523188,0.0134648783,-0.00733476,0.0422965959,-0.7597777,-0.383400381,0,0,0,0,-1,0,1102.56482,0.027625200000000003
