system_time_ns,unity_realtime_s,pos_mm_x,pos_mm_y,pos_mm_z,rot_q_x,rot_q_y,rot_q_z,rot_q_w,joint_rad_0,joint_rad_1,joint_rad_2,gimbal_rad_0,gimbal_rad_1,gimbal_rad_2,force_N_x,force_N_y,force_N_z,is_holding,held_ring_id,event_code,fps,dt_frame_s
35324400,29.449175500019919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
36726900,29.450578299991321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,713.012451,0.0014025
73761300,29.487611899967305,4.160062,82.51696,51.556572,0,0,0,1,0.0193263479,0.8103409,1.28643548,0.928206563,-1.4322,-1.38180685,0,0,0,0,-1,0,678.7119,0.0370344
85155100,29.499006300000474,4.23673153,83.18968,50.84319,0.107818291,-0.0215792544,-0.232086048,0.966460347,0.0193263479,0.8172773,1.28643548,0.920536339,-1.43731344,-1.37797177,0,0,0,0,-1,0,649.1647,0.0113938
86151700,29.500002800021321,4.2359643,83.2269058,50.80351,0.108439147,-0.0188488383,-0.2336231,0.966077566,0.0193263479,0.817685366,1.28643548,0.919257939,-1.43731344,-1.37797177,0,0,0,0,-1,0,666.877,0.0009966
113752400,29.52760319999652,4.110533,85.010025,48.93844,0.1083742,-0.0187448766,-0.234234884,0.9659388,0.0189151485,0.836862564,1.286843,0.889855444,-1.45265388,-1.34601247,0,0,0,0,-1,0,635.3447,0.027600700000000002
114721000,29.528572399984114,4.10747433,85.15567,48.77674,0.109835021,-0.0114740431,-0.232001618,0.9664263,0.0189151485,0.8384947,1.286843,0.886020362,-1.45393229,-1.34345579,0,0,0,0,-1,0,655.198364,0.0009686
140228700,29.554079599969555,4.432986,86.38599,47.2323456,0.109925032,-0.0107369926,-0.23253341,0.966296732,0.0205599442,0.8535917,1.28602791,0.836163938,-1.46160245,-1.28848588,0,0,0,0,-1,0,624.3986,0.0255077
168984100,29.582834800006822,4.76252937,87.29331,46.0973,0.109432034,-0.00546962349,-0.229539081,0.967112541,0.02220474,0.8646084,1.28562045,0.7709671,-1.46671593,-1.21050537,0,0,0,0,-1,0,594.9175,0.0287554
169991700,29.583842899999581,4.76161,87.32861,46.05591,0.107811943,-0.00137278577,-0.222893208,0.9688619,0.02220474,0.8650164,1.28562045,0.7696887,-1.46799433,-1.20794857,0,0,0,0,-1,0,614.7945,0.0010076
194913800,29.608764700009488,5.10139,87.78598,45.50837,0.108108737,-0.0008768436,-0.222203374,0.9689879,0.0238495357,0.8703208,1.28562045,0.724945843,-1.46927273,-1.15170038,0,0,0,0,-1,0,586.061035,0.024922100000000003
195885000,29.609736600017641,5.10139,87.78598,45.50837,0.106440075,0.00111625576,-0.216443062,0.970475,0.0238495357,0.8703208,1.28562045,0.7223891,-1.46927273,-1.150422,0,0,0,0,-1,0,608.240662,0.00097120000000000008
221273700,29.635124599968549,5.7158246,87.8210449,45.45121,0.106335968,0.00126044045,-0.217051208,0.9703503,0.0267279278,0.8707288,1.28562045,0.6789245,-1.46927273,-1.08650351,0,0,0,0,-1,0,579.798035,0.0253887
250474900,29.664325500023551,6.26026058,87.32861,46.0173836,0.10433197,0.002924974,-0.207052469,0.972746432,0.0291951224,0.8650164,1.28562045,0.6329032,-1.46415925,-1.00724459,0,0,0,0,-1,0,552.5204,0.029201200000000004
251532900,29.665384099993389,6.26146936,87.29331,46.058773,0.100662306,0.00208603032,-0.190956876,0.9764211,0.0291951224,0.8646084,1.28562045,0.6316249,-1.46288085,-1.00468791,0,0,0,0,-1,0,572.1533,0.0010580000000000001
285684500,29.699535400024615,6.267506,87.11656,46.26549,0.100176975,0.00160628278,-0.190378934,0.9765848,0.0291951224,0.862568259,1.28562045,0.6022224,-1.45521069,-0.935655951,0,0,0,0,-1,0,545.0097,0.034151600000000004
286841700,29.700692999991588,6.267506,87.11656,46.26549,0.09632508,-0.0019026323,-0.171119243,0.9805285,0.0291951224,0.862568259,1.28562045,0.600944,-1.45521069,-0.9330992,0,0,0,0,-1,0,560.967,0.0011572000000000002
